Key,Fecha_Encuentro,Host_Key,Tipo_Inmueble,Dormitorios,Capacidad,Min_Nights,Precio,Distrito,Barrio,Precio/Capacidad
21888694,2018-05-25,159698484,Inmueble_Completo,0.0,2.0,1.0,114.0,Casco_Antiguo,Santa_Cruz,57.0
14746630,2017-08-14,91894031,Habitacion_Privada,0.0,4.0,2.0,42.0,Casco_Antiguo,Santa_Cruz,10.5
21888844,2018-05-25,159698484,Inmueble_Completo,0.0,4.0,1.0,102.0,Casco_Antiguo,Santa_Cruz,25.5
11495675,2017-08-14,60535142,Inmueble_Completo,2.0,6.0,3.0,120.0,Casco_Antiguo,Santa_Cruz,20.0
15231309,2017-08-14,89331773,Inmueble_Completo,2.0,3.0,3.0,108.0,Casco_Antiguo,Santa_Cruz,36.0
22320916,2018-05-25,63098625,Inmueble_Completo,2.0,3.0,2.0,71.0,Casco_Antiguo,Santa_Cruz,23.666666666666668
4491793,2017-08-14,15595277,Inmueble_Completo,2.0,5.0,3.0,125.0,Casco_Antiguo,Santa_Cruz,25.0
18051403,2017-08-14,122184414,Habitacion_Privada,1.0,2.0,1.0,54.0,Casco_Antiguo,Alfalfa,27.0
17984840,2017-08-14,91255274,Habitacion_Privada,1.0,2.0,1.0,26.0,Casco_Antiguo,Alfalfa,13.0
17695562,2017-08-14,9228673,Inmueble_Completo,2.0,4.0,3.0,216.0,Casco_Antiguo,Alfalfa,54.0
16607744,2017-08-14,51048225,Inmueble_Completo,3.0,5.0,2.0,79.0,Casco_Antiguo,Alfalfa,15.8
17363146,2017-08-14,117310088,Inmueble_Completo,2.0,4.0,2.0,72.0,Casco_Antiguo,Alfalfa,18.0
21764019,2018-05-25,77964085,Inmueble_Completo,2.0,4.0,2.0,59.0,Casco_Antiguo,Alfalfa,14.75
10258650,2017-08-14,50271679,Habitacion_Privada,1.0,2.0,2.0,42.0,Casco_Antiguo,Alfalfa,21.0
19260729,2017-08-14,134864103,Inmueble_Completo,1.0,4.0,1.0,48.0,Casco_Antiguo,Alfalfa,12.0
16074470,2017-08-14,104739552,Inmueble_Completo,3.0,6.0,2.0,129.0,Casco_Antiguo,Alfalfa,21.5
10804760,2017-08-14,55929674,Inmueble_Completo,3.0,6.0,3.0,120.0,Casco_Antiguo,Alfalfa,20.0
7648457,2017-08-14,24214767,Inmueble_Completo,1.0,4.0,1.0,40.0,Casco_Antiguo,Alfalfa,10.0
10722612,2017-08-14,23658023,Inmueble_Completo,2.0,6.0,3.0,96.0,Casco_Antiguo,Alfalfa,16.0
8617823,2017-08-14,3451296,Inmueble_Completo,0.0,2.0,2.0,66.0,Casco_Antiguo,Alfalfa,33.0
17957493,2017-08-14,123231691,Inmueble_Completo,1.0,2.0,2.0,66.0,Casco_Antiguo,Alfalfa,33.0
16109668,2017-08-14,89674880,Inmueble_Completo,2.0,4.0,2.0,90.0,Casco_Antiguo,Alfalfa,22.5
20376697,2017-08-14,670391,Inmueble_Completo,2.0,4.0,3.0,87.0,Casco_Antiguo,Alfalfa,21.75
394239,2017-08-14,1971198,Inmueble_Completo,1.0,4.0,2.0,65.0,Casco_Antiguo,Alfalfa,16.25
12724212,2017-08-14,69184449,Inmueble_Completo,1.0,2.0,2.0,80.0,Casco_Antiguo,Alfalfa,40.0
21806353,2018-05-25,56838814,Inmueble_Completo,2.0,4.0,3.0,132.0,Casco_Antiguo,Alfalfa,33.0
15871810,2017-08-14,102171751,Habitacion_Privada,1.0,3.0,3.0,54.0,Casco_Antiguo,Alfalfa,18.0
17475675,2017-08-14,102562075,Inmueble_Completo,1.0,4.0,2.0,65.0,Casco_Antiguo,Alfalfa,16.25
15157314,2017-08-14,33092492,Inmueble_Completo,3.0,6.0,2.0,90.0,Casco_Antiguo,Alfalfa,15.0
14649502,2017-08-14,90931448,Habitacion_Privada,1.0,2.0,1.0,35.0,Casco_Antiguo,Alfalfa,17.5
9665517,2017-08-14,2901559,Inmueble_Completo,1.0,2.0,2.0,69.0,Casco_Antiguo,Alfalfa,34.5
15124136,2017-08-14,95862058,Inmueble_Completo,1.0,3.0,3.0,54.0,Casco_Antiguo,Alfalfa,18.0
17136793,2017-08-14,110470543,Inmueble_Completo,3.0,5.0,1.0,69.0,Casco_Antiguo,Alfalfa,13.8
5964897,2017-08-14,8754974,Habitacion_Privada,0.0,2.0,2.0,44.0,Casco_Antiguo,Alfalfa,22.0
20238696,2017-08-14,89331773,Inmueble_Completo,4.0,8.0,3.0,192.0,Casco_Antiguo,Alfalfa,24.0
24393127,2018-05-05,82102687,Inmueble_Completo,2.0,3.0,1.0,60.0,Casco_Antiguo,Alfalfa,20.0
20241808,2017-08-14,142494678,Habitacion_Privada,1.0,2.0,1.0,35.0,Casco_Antiguo,Alfalfa,17.5
18320987,2017-08-14,117910814,Inmueble_Completo,2.0,4.0,2.0,120.0,Casco_Antiguo,Alfalfa,30.0
23816272,2018-05-05,84431388,Inmueble_Completo,1.0,4.0,2.0,180.0,Casco_Antiguo,Alfalfa,45.0
9420563,2017-08-14,48841880,Inmueble_Completo,0.0,2.0,1.0,60.0,Casco_Antiguo,Alfalfa,30.0
22161132,2018-05-05,139099182,Inmueble_Completo,2.0,4.0,2.0,78.0,Casco_Antiguo,Alfalfa,19.5
19030283,2017-08-14,131749591,Inmueble_Completo,1.0,4.0,2.0,235.0,Casco_Antiguo,Alfalfa,58.75
16038210,2017-08-14,47658045,Inmueble_Completo,1.0,4.0,2.0,65.0,Casco_Antiguo,Alfalfa,16.25
22099211,2018-05-25,152984387,Inmueble_Completo,2.0,3.0,2.0,60.0,Casco_Antiguo,Alfalfa,20.0
5942718,2017-08-14,8754974,Habitacion_Privada,0.0,2.0,2.0,44.0,Casco_Antiguo,Alfalfa,22.0
19313139,2017-08-14,62524159,Inmueble_Completo,1.0,4.0,1.0,50.0,Casco_Antiguo,Alfalfa,12.5
10446534,2017-08-14,8754974,Inmueble_Completo,4.0,8.0,2.0,192.0,Casco_Antiguo,Alfalfa,24.0
15699496,2017-08-14,54100198,Inmueble_Completo,2.0,4.0,1.0,60.0,Casco_Antiguo,Alfalfa,15.0
8592630,2017-08-14,45215886,Inmueble_Completo,2.0,4.0,2.0,120.0,Casco_Antiguo,Alfalfa,30.0
21981962,2018-05-05,42934497,Inmueble_Completo,0.0,2.0,2.0,96.0,Casco_Antiguo,Alfalfa,48.0
10064705,2017-08-14,20505911,Inmueble_Completo,2.0,6.0,6.0,79.0,Casco_Antiguo,Alfalfa,13.166666666666666
22743064,2018-05-25,157528641,Inmueble_Completo,2.0,4.0,2.0,83.0,Casco_Antiguo,Alfalfa,20.75
11816669,2017-08-14,27937294,Inmueble_Completo,1.0,2.0,2.0,50.0,Casco_Antiguo,Alfalfa,25.0
23966107,2018-05-25,78114976,Inmueble_Completo,2.0,3.0,1.0,90.0,Casco_Antiguo,Alfalfa,30.0
5571995,2017-08-14,16157103,Inmueble_Completo,0.0,2.0,2.0,50.0,Casco_Antiguo,Alfalfa,25.0
21174802,2018-05-05,151923950,Inmueble_Completo,2.0,4.0,2.0,203.0,Casco_Antiguo,Alfalfa,50.75
19976557,2017-08-14,102604787,Habitacion_Privada,1.0,2.0,1.0,43.0,Casco_Antiguo,Alfalfa,21.5
20562503,2018-05-25,102604787,Habitacion_Privada,0.0,2.0,1.0,38.0,Casco_Antiguo,Alfalfa,19.0
19855509,2017-08-14,14043273,Habitacion_Privada,1.0,2.0,2.0,28.0,Casco_Antiguo,Alfalfa,14.0
18623098,2017-08-14,3804993,Inmueble_Completo,2.0,4.0,2.0,55.0,Casco_Antiguo,Alfalfa,13.75
15920990,2017-08-14,14043273,Habitacion_Privada,1.0,2.0,1.0,28.0,Casco_Antiguo,Alfalfa,14.0
5934979,2017-08-14,9228673,Inmueble_Completo,1.0,2.0,3.0,144.0,Casco_Antiguo,Alfalfa,72.0
19778915,2017-08-14,102604787,Habitacion_Privada,1.0,2.0,1.0,41.0,Casco_Antiguo,Alfalfa,20.5
24292624,2018-05-05,124758526,Habitacion_Privada,1.0,2.0,2.0,53.0,Casco_Antiguo,Alfalfa,26.5
24215135,2018-05-05,124758526,Habitacion_Privada,1.0,2.0,2.0,52.0,Casco_Antiguo,Alfalfa,26.0
24295091,2018-05-05,124758526,Habitacion_Privada,1.0,1.0,2.0,29.0,Casco_Antiguo,Alfalfa,29.0
22134647,2018-05-25,161684454,Inmueble_Completo,3.0,6.0,2.0,78.0,Casco_Antiguo,Alfalfa,13.0
19667816,2017-08-14,3964295,Inmueble_Completo,1.0,4.0,1.0,65.0,Casco_Antiguo,Alfalfa,16.25
18966610,2017-08-14,132151918,Inmueble_Completo,3.0,5.0,3.0,95.0,Casco_Antiguo,Alfalfa,19.0
17280248,2017-08-14,34568428,Inmueble_Completo,1.0,2.0,1.0,108.0,Casco_Antiguo,Alfalfa,54.0
13287514,2017-08-14,30401885,Habitacion_Privada,1.0,2.0,2.0,40.0,Casco_Antiguo,Alfalfa,20.0
17405071,2017-08-14,116556319,Inmueble_Completo,1.0,3.0,2.0,49.0,Casco_Antiguo,Alfalfa,16.333333333333332
2721405,2017-08-14,8445851,Inmueble_Completo,0.0,2.0,1.0,60.0,Casco_Antiguo,Alfalfa,30.0
4934535,2017-08-14,25423954,Inmueble_Completo,0.0,2.0,1.0,50.0,Casco_Antiguo,Alfalfa,25.0
19597947,2017-08-14,5889301,Habitacion_Compartida,1.0,4.0,1.0,15.0,Casco_Antiguo,Alfalfa,3.75
14691534,2017-08-14,67479902,Inmueble_Completo,1.0,4.0,1.0,55.0,Casco_Antiguo,Alfalfa,13.75
8950462,2017-08-14,46782007,Inmueble_Completo,1.0,3.0,3.0,75.0,Casco_Antiguo,Alfalfa,25.0
1706758,2017-08-14,9006692,Inmueble_Completo,2.0,4.0,2.0,114.0,Casco_Antiguo,Alfalfa,28.5
18195528,2017-08-14,125230171,Habitacion_Privada,1.0,2.0,2.0,53.0,Casco_Antiguo,Alfalfa,26.5
4814366,2017-08-14,24794841,Inmueble_Completo,0.0,6.0,2.0,156.0,Casco_Antiguo,Alfalfa,26.0
18089492,2017-08-14,20280248,Habitacion_Privada,2.0,2.0,2.0,90.0,Casco_Antiguo,Alfalfa,45.0
23074307,2018-05-25,171310910,Inmueble_Completo,3.0,5.0,2.0,72.0,Casco_Antiguo,Alfalfa,14.4
12668936,2018-05-25,2454105,Inmueble_Completo,0.0,16.0,1.0,179.0,Casco_Antiguo,Alfalfa,11.1875
23089648,2018-05-25,157528641,Inmueble_Completo,2.0,4.0,2.0,77.0,Casco_Antiguo,Alfalfa,19.25
18021732,2017-08-14,6588832,Inmueble_Completo,3.0,4.0,2.0,96.0,Casco_Antiguo,Alfalfa,24.0
20628203,2018-05-25,27143924,Inmueble_Completo,1.0,2.0,2.0,72.0,Casco_Antiguo,Alfalfa,36.0
13059212,2017-08-14,71475370,Inmueble_Completo,2.0,3.0,2.0,59.0,Casco_Antiguo,Alfalfa,19.666666666666668
5019224,2017-08-14,25894377,Inmueble_Completo,2.0,4.0,2.0,50.0,Casco_Antiguo,Alfalfa,12.5
19042804,2017-08-14,131749591,Inmueble_Completo,1.0,4.0,2.0,140.0,Casco_Antiguo,Alfalfa,35.0
17658437,2017-08-14,91039666,Inmueble_Completo,2.0,4.0,2.0,131.0,Casco_Antiguo,Alfalfa,32.75
8592428,2017-08-14,45215886,Inmueble_Completo,3.0,5.0,2.0,120.0,Casco_Antiguo,Alfalfa,24.0
15442299,2017-08-14,51048225,Inmueble_Completo,0.0,4.0,2.0,72.0,Casco_Antiguo,Alfalfa,18.0
14742307,2017-08-14,3173171,Inmueble_Completo,1.0,4.0,2.0,84.0,Casco_Antiguo,Alfalfa,21.0
1901168,2017-08-14,1428269,Inmueble_Completo,2.0,4.0,1.0,108.0,Casco_Antiguo,Alfalfa,27.0
273981,2017-08-14,1428269,Inmueble_Completo,3.0,6.0,1.0,138.0,Casco_Antiguo,Alfalfa,23.0
16777910,2017-08-14,95896387,Inmueble_Completo,4.0,8.0,2.0,150.0,Casco_Antiguo,Alfalfa,18.75
8591846,2017-08-14,45215886,Inmueble_Completo,3.0,5.0,2.0,120.0,Casco_Antiguo,Alfalfa,24.0
14846913,2017-08-14,55238468,Inmueble_Completo,0.0,4.0,2.0,129.0,Casco_Antiguo,Alfalfa,32.25
15901135,2017-08-14,56437167,Inmueble_Completo,3.0,6.0,2.0,107.0,Casco_Antiguo,Alfalfa,17.833333333333332
18158216,2017-08-14,125230171,Inmueble_Completo,2.0,5.0,1.0,96.0,Casco_Antiguo,Alfalfa,19.2
1011313,2017-08-14,3767896,Inmueble_Completo,0.0,3.0,7.0,82.0,Casco_Antiguo,Alfalfa,27.333333333333332
1070489,2017-08-14,5889301,Habitacion_Privada,2.0,2.0,1.0,36.0,Casco_Antiguo,Alfalfa,18.0
17039118,2017-08-14,82605187,Inmueble_Completo,2.0,4.0,2.0,90.0,Casco_Antiguo,Alfalfa,22.5
982057,2017-08-14,3173171,Inmueble_Completo,0.0,3.0,2.0,60.0,Casco_Antiguo,Alfalfa,20.0
20192806,2017-08-14,92456875,Habitacion_Privada,1.0,2.0,4.0,24.0,Casco_Antiguo,Alfalfa,12.0
18173859,2017-08-14,63098625,Inmueble_Completo,3.0,6.0,2.0,144.0,Casco_Antiguo,Alfalfa,24.0
23051175,2018-05-07,82605187,Inmueble_Completo,0.0,4.0,2.0,129.0,Casco_Antiguo,Alfalfa,32.25
9600227,2017-08-14,21539905,Inmueble_Completo,2.0,2.0,2.0,60.0,Casco_Antiguo,Alfalfa,30.0
20717395,2018-05-25,115669804,Inmueble_Completo,4.0,8.0,2.0,120.0,Casco_Antiguo,Alfalfa,15.0
581059,2017-08-14,2859478,Inmueble_Completo,0.0,4.0,2.0,72.0,Casco_Antiguo,Alfalfa,18.0
18678140,2017-08-14,93992717,Inmueble_Completo,2.0,4.0,2.0,71.0,Casco_Antiguo,Alfalfa,17.75
14989548,2017-08-14,47648584,Inmueble_Completo,2.0,2.0,2.0,108.0,Casco_Antiguo,Alfalfa,54.0
13917691,2017-08-14,82605187,Inmueble_Completo,1.0,4.0,2.0,90.0,Casco_Antiguo,Alfalfa,22.5
4800764,2017-08-14,24279312,Inmueble_Completo,0.0,4.0,2.0,199.0,Casco_Antiguo,Alfalfa,49.75
4293362,2017-08-14,22288280,Inmueble_Completo,0.0,3.0,2.0,60.0,Casco_Antiguo,Alfalfa,20.0
17822695,2017-08-14,11263265,Inmueble_Completo,2.0,4.0,2.0,78.0,Casco_Antiguo,Alfalfa,19.5
17792566,2017-08-14,15779574,Inmueble_Completo,1.0,3.0,2.0,60.0,Casco_Antiguo,Alfalfa,20.0
14396807,2017-08-14,41368992,Inmueble_Completo,2.0,4.0,2.0,66.0,Casco_Antiguo,Alfalfa,16.5
18636580,2017-08-14,104927234,Habitacion_Privada,8.0,16.0,2.0,28.0,Casco_Antiguo,Alfalfa,1.75
1958350,2018-05-25,10120339,Inmueble_Completo,0.0,4.0,1.0,96.0,Casco_Antiguo,Alfalfa,24.0
7418386,2017-08-14,15440678,Inmueble_Completo,4.0,8.0,3.0,217.0,Casco_Antiguo,Alfalfa,27.125
18809369,2017-08-14,57717385,Inmueble_Completo,2.0,4.0,2.0,120.0,Casco_Antiguo,Alfalfa,30.0
18048821,2017-08-14,114160197,Inmueble_Completo,0.0,4.0,2.0,105.0,Casco_Antiguo,Alfalfa,26.25
18684897,2017-08-14,93992717,Inmueble_Completo,2.0,4.0,2.0,95.0,Casco_Antiguo,Alfalfa,23.75
19760679,2017-08-14,104927234,Habitacion_Privada,8.0,16.0,2.0,28.0,Casco_Antiguo,Alfalfa,1.75
23913690,2018-05-25,179744026,Inmueble_Completo,2.0,4.0,2.0,96.0,Casco_Antiguo,Alfalfa,24.0
7522820,2017-08-14,4146047,Habitacion_Privada,1.0,2.0,2.0,48.0,Casco_Antiguo,Alfalfa,24.0
12788754,2017-08-14,63843735,Inmueble_Completo,2.0,4.0,1.0,105.0,Casco_Antiguo,Alfalfa,26.25
22432641,2018-05-25,164303953,Inmueble_Completo,3.0,6.0,1.0,96.0,Casco_Antiguo,Alfalfa,16.0
1564014,2017-08-14,8294853,Inmueble_Completo,0.0,3.0,1.0,70.0,Casco_Antiguo,Alfalfa,23.333333333333332
6296303,2017-08-14,32737954,Inmueble_Completo,3.0,5.0,2.0,142.0,Casco_Antiguo,Alfalfa,28.4
17843306,2017-08-14,122055978,Inmueble_Completo,3.0,6.0,2.0,116.0,Casco_Antiguo,Alfalfa,19.333333333333332
16922240,2017-08-14,860055,Inmueble_Completo,3.0,6.0,3.0,144.0,Casco_Antiguo,Alfalfa,24.0
22762152,2018-05-25,68239341,Habitacion_Privada,1.0,2.0,2.0,72.0,Casco_Antiguo,Alfalfa,36.0
653729,2017-08-14,3258098,Inmueble_Completo,0.0,4.0,2.0,80.0,Casco_Antiguo,Alfalfa,20.0
23051178,2018-05-25,82605187,Inmueble_Completo,0.0,4.0,2.0,129.0,Casco_Antiguo,Alfalfa,32.25
17008486,2017-08-14,82605187,Inmueble_Completo,1.0,4.0,2.0,90.0,Casco_Antiguo,Alfalfa,22.5
20584178,2018-05-25,37578067,Inmueble_Completo,2.0,4.0,3.0,48.0,Casco_Antiguo,Alfalfa,12.0
14066526,2017-08-14,41368992,Inmueble_Completo,2.0,4.0,2.0,66.0,Casco_Antiguo,Alfalfa,16.5
16844718,2017-08-14,112140775,Inmueble_Completo,2.0,3.0,2.0,69.0,Casco_Antiguo,Alfalfa,23.0
8899666,2018-05-25,10120339,Inmueble_Completo,0.0,4.0,1.0,108.0,Casco_Antiguo,Alfalfa,27.0
17019737,2017-08-14,82605187,Inmueble_Completo,2.0,4.0,2.0,90.0,Casco_Antiguo,Alfalfa,22.5
12551673,2017-08-14,25643998,Inmueble_Completo,1.0,4.0,2.0,57.0,Casco_Antiguo,Alfalfa,14.25
16920645,2017-08-14,55238468,Inmueble_Completo,2.0,4.0,2.0,119.0,Casco_Antiguo,Alfalfa,29.75
18075602,2017-08-14,124297057,Inmueble_Completo,3.0,6.0,2.0,78.0,Casco_Antiguo,Alfalfa,13.0
12705161,2017-08-14,69063724,Habitacion_Privada,8.0,16.0,2.0,28.0,Casco_Antiguo,Alfalfa,1.75
15951888,2017-08-14,58550237,Inmueble_Completo,2.0,5.0,2.0,75.0,Casco_Antiguo,Alfalfa,15.0
403669,2017-08-14,2013287,Inmueble_Completo,3.0,6.0,2.0,138.0,Casco_Antiguo,Alfalfa,23.0
1521857,2017-08-14,6654906,Inmueble_Completo,1.0,3.0,3.0,60.0,Casco_Antiguo,Alfalfa,20.0
17315810,2017-08-14,116853459,Inmueble_Completo,2.0,3.0,2.0,72.0,Casco_Antiguo,Alfalfa,24.0
19807467,2017-08-14,104927234,Habitacion_Privada,7.0,14.0,2.0,28.0,Casco_Antiguo,Alfalfa,2.0
17018254,2017-08-14,82605187,Inmueble_Completo,2.0,4.0,2.0,90.0,Casco_Antiguo,Alfalfa,22.5
23051181,2018-05-07,82605187,Inmueble_Completo,0.0,4.0,2.0,129.0,Casco_Antiguo,Alfalfa,32.25
16864501,2017-08-14,15819228,Inmueble_Completo,3.0,6.0,3.0,196.0,Casco_Antiguo,Alfalfa,32.666666666666664
23815584,2018-05-07,56838814,Inmueble_Completo,2.0,4.0,3.0,150.0,Casco_Antiguo,Alfalfa,37.5
13275540,2017-08-14,25643998,Inmueble_Completo,3.0,6.0,2.0,80.0,Casco_Antiguo,Alfalfa,13.333333333333334
17828930,2017-08-14,15779574,Inmueble_Completo,1.0,3.0,2.0,60.0,Casco_Antiguo,Alfalfa,20.0
13214507,2017-08-14,60599131,Inmueble_Completo,3.0,4.0,2.0,108.0,Casco_Antiguo,Alfalfa,27.0
19042210,2017-08-14,131749591,Inmueble_Completo,2.0,6.0,2.0,235.0,Casco_Antiguo,Alfalfa,39.166666666666664
19030973,2017-08-14,131749591,Inmueble_Completo,1.0,4.0,2.0,140.0,Casco_Antiguo,Alfalfa,35.0
9790269,2017-08-14,16710339,Inmueble_Completo,2.0,6.0,2.0,125.0,Casco_Antiguo,Alfalfa,20.833333333333332
4716260,2017-08-14,3451296,Inmueble_Completo,0.0,4.0,2.0,89.0,Casco_Antiguo,Alfalfa,22.25
23531664,2018-05-25,27526991,Inmueble_Completo,2.0,3.0,1.0,85.0,Casco_Antiguo,Alfalfa,28.333333333333332
1011322,2017-08-14,3767896,Inmueble_Completo,0.0,6.0,2.0,108.0,Casco_Antiguo,Alfalfa,18.0
8438083,2017-08-14,44428679,Inmueble_Completo,2.0,4.0,4.0,250.0,Casco_Antiguo,Alfalfa,62.5
11682428,2017-08-14,26513189,Inmueble_Completo,3.0,4.0,1.0,100.0,Casco_Antiguo,Alfalfa,25.0
21746386,2018-05-25,45215886,Inmueble_Completo,4.0,5.0,2.0,162.0,Casco_Antiguo,Alfalfa,32.4
1547751,2017-08-14,2705030,Inmueble_Completo,3.0,5.0,3.0,156.0,Casco_Antiguo,Alfalfa,31.2
16074873,2017-08-14,31420918,Inmueble_Completo,2.0,4.0,2.0,111.0,Casco_Antiguo,Alfalfa,27.75
8659161,2017-08-14,15819228,Inmueble_Completo,2.0,4.0,3.0,136.0,Casco_Antiguo,Alfalfa,34.0
19049291,2017-08-14,131749591,Inmueble_Completo,2.0,6.0,2.0,235.0,Casco_Antiguo,Alfalfa,39.166666666666664
15427617,2017-08-14,23529057,Inmueble_Completo,3.0,4.0,2.0,42.0,Casco_Antiguo,Alfalfa,10.5
21491588,2018-05-25,151204644,Inmueble_Completo,3.0,5.0,2.0,60.0,Casco_Antiguo,Alfalfa,12.0
14196127,2018-05-25,86097862,Inmueble_Completo,2.0,4.0,2.0,72.0,Casco_Antiguo,Alfalfa,18.0
21003765,2018-05-25,151204644,Inmueble_Completo,3.0,5.0,2.0,60.0,Casco_Antiguo,Alfalfa,12.0
17864190,2017-08-14,122261749,Habitacion_Privada,1.0,2.0,1.0,25.0,Casco_Antiguo,Alfalfa,12.5
17628526,2017-08-14,119408118,Inmueble_Completo,2.0,6.0,2.0,89.0,Casco_Antiguo,Alfalfa,14.833333333333334
17888327,2017-08-14,122261749,Habitacion_Privada,1.0,2.0,1.0,26.0,Casco_Antiguo,Alfalfa,13.0
700583,2017-08-14,3258098,Inmueble_Completo,1.0,4.0,1.0,108.0,Casco_Antiguo,Alfalfa,27.0
481991,2017-08-14,2325204,Inmueble_Completo,2.0,4.0,2.0,84.0,Casco_Antiguo,Alfalfa,21.0
11338528,2017-08-14,59055595,Inmueble_Completo,0.0,6.0,2.0,130.0,Casco_Antiguo,Alfalfa,21.666666666666668
5986375,2017-08-14,31080599,Habitacion_Privada,1.0,2.0,1.0,45.0,Casco_Antiguo,Alfalfa,22.5
786437,2017-08-14,3258098,Inmueble_Completo,1.0,4.0,1.0,108.0,Casco_Antiguo,Alfalfa,27.0
683111,2017-08-14,3258098,Inmueble_Completo,1.0,4.0,1.0,108.0,Casco_Antiguo,Alfalfa,27.0
17615890,2017-08-14,104527626,Inmueble_Completo,1.0,2.0,2.0,55.0,Casco_Antiguo,Alfalfa,27.5
10960989,2017-08-14,41071522,Inmueble_Completo,0.0,2.0,1.0,90.0,Casco_Antiguo,Alfalfa,45.0
12782353,2017-08-14,10424562,Inmueble_Completo,2.0,7.0,2.0,125.0,Casco_Antiguo,Alfalfa,17.857142857142858
18534819,2017-08-14,36364029,Inmueble_Completo,1.0,2.0,2.0,67.0,Casco_Antiguo,Alfalfa,33.5
17598402,2017-08-14,670391,Inmueble_Completo,3.0,10.0,3.0,195.0,Casco_Antiguo,Alfalfa,19.5
16052951,2017-08-14,104527626,Inmueble_Completo,1.0,2.0,2.0,55.0,Casco_Antiguo,Alfalfa,27.5
20165649,2017-08-14,91039666,Inmueble_Completo,2.0,4.0,2.0,108.0,Casco_Antiguo,Alfalfa,27.0
10011137,2017-08-14,23529057,Inmueble_Completo,3.0,6.0,2.0,60.0,Casco_Antiguo,Alfalfa,10.0
19537150,2017-08-14,118796113,Inmueble_Completo,2.0,4.0,2.0,60.0,Casco_Antiguo,Alfalfa,15.0
9381743,2017-08-14,4827501,Inmueble_Completo,0.0,2.0,3.0,150.0,Casco_Antiguo,Alfalfa,75.0
11060345,2017-08-14,56250782,Inmueble_Completo,3.0,5.0,2.0,60.0,Casco_Antiguo,Alfalfa,12.0
15259759,2017-08-14,90785873,Inmueble_Completo,1.0,4.0,2.0,50.0,Casco_Antiguo,Alfalfa,12.5
15638104,2017-08-14,5720107,Inmueble_Completo,1.0,5.0,1.0,66.0,Casco_Antiguo,Alfalfa,13.2
16067762,2017-08-14,104527626,Inmueble_Completo,1.0,2.0,2.0,55.0,Casco_Antiguo,Alfalfa,27.5
18446221,2017-08-14,127873326,Inmueble_Completo,1.0,5.0,2.0,59.0,Casco_Antiguo,Alfalfa,11.8
9063320,2017-08-14,47273698,Inmueble_Completo,3.0,5.0,1.0,180.0,Casco_Antiguo,Alfalfa,36.0
16272525,2017-08-14,105618487,Inmueble_Completo,1.0,5.0,1.0,51.0,Casco_Antiguo,Alfalfa,10.2
17949046,2017-08-14,2076533,Inmueble_Completo,2.0,2.0,2.0,75.0,Casco_Antiguo,Alfalfa,37.5
15007767,2017-08-14,92304131,Inmueble_Completo,2.0,5.0,2.0,69.0,Casco_Antiguo,Alfalfa,13.8
21173220,2018-05-05,63181388,Inmueble_Completo,2.0,4.0,3.0,228.0,Casco_Antiguo,Alfalfa,57.0
22432834,2018-05-05,32752566,Inmueble_Completo,2.0,4.0,2.0,54.0,Casco_Antiguo,Alfalfa,13.5
14135685,2017-08-14,14958822,Inmueble_Completo,3.0,6.0,2.0,102.0,Casco_Antiguo,Alfalfa,17.0
21420111,2018-05-25,155221063,Inmueble_Completo,3.0,6.0,2.0,126.0,Casco_Antiguo,Alfalfa,21.0
21421590,2018-05-25,155221063,Inmueble_Completo,2.0,4.0,2.0,90.0,Casco_Antiguo,Alfalfa,22.5
16177340,2017-08-14,105618487,Inmueble_Completo,2.0,6.0,2.0,59.0,Casco_Antiguo,Alfalfa,9.833333333333334
15923937,2017-08-14,73980309,Inmueble_Completo,2.0,4.0,3.0,100.0,Casco_Antiguo,Alfalfa,25.0
11733512,2018-05-25,61282502,Inmueble_Completo,2.0,2.0,4.0,72.0,Casco_Antiguo,Alfalfa,36.0
11672006,2017-08-14,6883512,Habitacion_Privada,1.0,2.0,1.0,30.0,Casco_Antiguo,Alfalfa,15.0
15323791,2017-08-14,97414132,Inmueble_Completo,2.0,4.0,2.0,70.0,Casco_Antiguo,Alfalfa,17.5
20231115,2018-05-25,121109210,Inmueble_Completo,2.0,4.0,2.0,66.0,Casco_Antiguo,Alfalfa,16.5
17612517,2017-08-14,119408118,Inmueble_Completo,3.0,6.0,2.0,102.0,Casco_Antiguo,Alfalfa,17.0
1882695,2017-08-14,9800002,Inmueble_Completo,2.0,4.0,2.0,94.0,Casco_Antiguo,Alfalfa,23.5
16935319,2017-08-14,89331773,Inmueble_Completo,3.0,6.0,3.0,225.0,Casco_Antiguo,Alfalfa,37.5
20241115,2017-08-14,138920124,Inmueble_Completo,3.0,6.0,2.0,105.0,Casco_Antiguo,Alfalfa,17.5
5892844,2017-08-14,8754974,Habitacion_Privada,0.0,2.0,2.0,44.0,Casco_Antiguo,Alfalfa,22.0
9454567,2017-08-14,2901559,Inmueble_Completo,1.0,4.0,2.0,79.0,Casco_Antiguo,Alfalfa,19.75
18038145,2017-08-14,61282502,Inmueble_Completo,1.0,2.0,3.0,72.0,Casco_Antiguo,Alfalfa,36.0
13894313,2017-08-14,81856384,Inmueble_Completo,4.0,8.0,3.0,250.0,Casco_Antiguo,Alfalfa,31.25
12227941,2017-08-14,46399858,Inmueble_Completo,3.0,5.0,2.0,59.0,Casco_Antiguo,Alfalfa,11.8
